"","YEAR","STATION_ID","LATITUDE","LONGITUDE","temp_occ"
"2169",1992,"G-23",57.006335,-171.390165,3.3
"2170",1992,"G-24",56.994915,-172.0375,4.1
"2171",1992,"G-26",57.002,-173.251165,3.4
"2172",1992,"GF1918",56.82983,-168.598,0
"2173",1992,"GF2019",56.83533,-169.30183,0.6
"2174",1992,"GF2120",56.832665,-169.84775,2.4
"2175",1992,"GF2221",56.824165,-170.484335,2.7
"2176",1992,"H-01",57.33267,-167.73275,0.7
"2177",1992,"H-02",57.330665,-167.094415,0.7
"2178",1992,"H-03",57.335085,-166.49133,1.2
"2179",1992,"H-04",57.32167,-165.865585,0.2
"2180",1992,"H-05",57.334415,-165.2355,0.1
"2181",1992,"H-18",57.33342,-168.36908,0
"2182",1992,"H-19",57.33867,-168.987,0.2
"2183",1992,"H-20",57.336165,-169.591,0.7
"2184",1992,"H-21",57.336585,-170.21567,4.3
"2185",1992,"H-22",57.35375,-170.85525,1.4
"2186",1992,"H-23",57.33325,-171.467665,3.3
"2187",1992,"H-26",57.340085,-173.323835,3.5
"2188",1992,"HG1918",57.16158,-168.63225,-0.1
"2189",1992,"HG2019",57.172835,-169.31658,-0.4
"2190",1992,"I-01",57.67125,-167.769,0.9
"2191",1992,"I-02",57.669665,-167.134,0.6
"2192",1992,"I-03",57.66625,-166.50408,0.9
"2193",1992,"I-04",57.67125,-165.88325,0.2
"2194",1992,"I-18",57.665915,-168.4015,0.7
"2195",1992,"I-19",57.66925,-169.037415,-0.1
"2196",1992,"I-20",57.66858,-169.660585,-0.5
"2197",1992,"I-21",57.66517,-170.27575,0.5
"2198",1992,"I-22",57.66675,-170.903165,1.5
"2199",1992,"I-23",57.664085,-171.53575,2.3
"2200",1992,"I-26",57.687585,-173.38392,3.3
"2201",1992,"IH1918",57.49592,-168.75325,0.1
"2202",1992,"IH2019",57.503415,-169.368915,-0.2
"2203",1992,"IH2120",57.499415,-169.962085,0.7
"2204",1992,"IH2221",57.49767,-170.58417,1.7
"2205",1992,"J-01",57.996915,-167.80175,0.8
"2206",1992,"J-02",57.99683,-167.168085,1
"2207",1992,"J-03",58.002085,-166.518665,0.8
"2208",1992,"J-04",57.997915,-165.89658,2.1
"2209",1992,"J-18",57.998415,-168.432085,0.2
"2210",1992,"J-19",57.999835,-169.070665,0
"2211",1992,"J-20",57.995085,-169.693415,-0.7
"2212",1992,"J-21",58.000585,-170.335665,0.1
"2213",1992,"J-22",58.00067,-170.95933,1
"2214",1992,"J-23",58.00075,-171.607415,2.7
"2215",1992,"J-24",57.9945,-172.232415,3
"2216",1992,"J-25",57.998085,-172.874415,2.4
"2217",1992,"J-26",58.008165,-173.4835,3.3
"2218",1992,"JI1918",57.83325,-168.735665,0.7
"2219",1992,"JI2019",57.833585,-169.38033,-0.5
"2220",1992,"JI2120",57.839915,-169.990665,-0.5
"2221",1992,"JI2221",57.83275,-170.620415,1.1
"2222",1992,"K-01",58.330915,-167.83717,2.5
"2223",1992,"K-18",58.32883,-168.448835,1.5
"2224",1992,"K-19",58.335835,-169.118165,-0.5
"2225",1992,"K-20",58.335415,-169.737665,-0.7
"2226",1992,"K-21",58.33275,-170.386085,-1
"2227",1992,"K-22",58.339915,-171.024585,-0.4
"2228",1992,"K-23",58.3325,-171.65183,1.6
"2229",1992,"K-24",58.332415,-172.302585,1.1
"2230",1992,"K-25",58.3345,-172.93317,1.7
"2231",1992,"K-26",58.33375,-173.568835,3.3
"2232",1992,"L-18",58.673415,-168.5095,3.5
"2233",1992,"L-19",58.66425,-169.147835,1.6
"2234",1992,"L-20",58.67175,-169.7885,-0.7
"2235",1992,"L-21",58.66958,-170.4365,-1.2
"2236",1992,"L-22",58.666335,-171.069915,-1.2
"2237",1992,"L-23",58.6635,-171.718085,-0.2
"2238",1992,"L-24",58.668585,-172.36842,0.9
"2239",1992,"L-25",58.66925,-173.005835,2
"2240",1992,"L-26",58.659585,-173.636165,3.2
"2241",1992,"L-27",58.66383,-174.267335,3.2
"2242",1992,"L-28",58.66725,-174.903,3.1
"2243",1992,"L-29",58.6695,-175.554665,3.3
"2244",1992,"L-31",58.664665,-176.84142,3.4
"2245",1992,"M-19",59.009835,-169.18625,3
"2246",1992,"M-20",58.99475,-169.844,-0.7
"2247",1992,"M-21",59.002415,-170.485835,-1.2
"2248",1992,"M-22",58.998665,-171.11575,-1.5
"2249",1992,"M-23",58.99775,-171.785165,-1.3
"2250",1992,"M-24",58.99625,-172.43192,-0.1
"2251",1992,"M-25",59,-173.089,1.4
"2252",1992,"M-26",58.987415,-173.71775,1.5
"2253",1992,"M-27",59.002665,-174.371,1.8
"2254",1992,"M-28",58.99875,-175.004165,3.1
"2255",1992,"M-29",58.99583,-175.737915,2.8
"2256",1992,"M-30",59.006085,-176.31608,2.8
"2257",1992,"M-31",59.003415,-176.95225,3.1
"2258",1992,"M-32",58.9995,-177.601165,2.9
"2259",1992,"N-21",59.3345,-170.534835,-1.1
"2260",1992,"N-22",59.34092,-171.1965,-1.5
"2261",1992,"N-23",59.33017,-171.83375,-1.5
"2262",1992,"N-24",59.328335,-172.521,-1.1
"2263",1992,"N-25",59.3345,-173.154835,0.2
"2264",1992,"N-26",59.337585,-173.80217,0.9
"2265",1992,"N-27",59.329585,-174.45017,1.8
"2266",1992,"N-28",59.329165,-175.104415,2.4
"2267",1992,"N-29",59.334,-175.74842,2.3
"2268",1992,"N-30",59.336415,-176.389335,2.1
"2269",1992,"N-31",59.33858,-177.07225,2.6
"2270",1992,"O-21",59.666415,-170.585,-1.2
"2271",1992,"O-22",59.664835,-171.2315,-1.6
"2272",1992,"O-23",59.67075,-171.905415,-1.5
"2273",1992,"O-24",59.666335,-172.56175,-1.4
"2274",1992,"O-26",59.67125,-173.8695,-0.1
"2275",1992,"O-27",59.67175,-174.448085,0.7
"2276",1992,"O-28",59.67125,-175.122165,1.8
"2277",1992,"O-29",59.666585,-175.86783,2.4
"2278",1992,"O-30",59.66625,-176.53825,2
"2279",1992,"O-31",59.66992,-177.15125,2.1
"2280",1992,"ON2524",59.494165,-172.85867,-1.3
"2281",1992,"ON2625",59.499165,-173.501585,-0.4
"2282",1992,"P-21",60,-170.637085,-0.9
"2283",1992,"P-22",59.995165,-171.29308,-1.5
"2284",1992,"P-23",59.99975,-171.96575,-1.4
"2285",1992,"P-24",59.999085,-172.61175,-1.3
"2286",1992,"P-26",60.000335,-173.9525,-0.9
"2287",1992,"P-27",59.996915,-174.6015,0.4
"2288",1992,"P-28",60.002915,-175.268665,1.4
"2289",1992,"P-29",60.00108,-175.9335,1.6
"2290",1992,"P-30",60.003585,-176.71417,1.9
"2291",1992,"P-31",60.00792,-177.218335,1.9
"2292",1992,"P-32",60.005165,-177.90308,1.7
"2293",1992,"PO2423",59.835665,-172.249335,-1.5
"2294",1992,"PO2625",59.83567,-173.585085,-1
"2295",1992,"PO2726",59.83475,-174.236415,-0.3
"2296",1992,"Q-21",60.334415,-170.668585,-1.4
"2297",1992,"Q-22",60.334915,-171.37467,-1.5
"2298",1992,"Q-23",60.33142,-172.06783,-1.1
"2299",1992,"Q-26",60.334085,-174.06775,-1.3
"2300",1992,"Q-27",60.332085,-174.7155,-0.2
"2301",1992,"Q-28",60.337,-175.38058,0.8
"2302",1992,"Q-29",60.33633,-176.03225,1.6
"2303",1992,"Q-30",60.336665,-176.714835,1.8
"2304",1992,"Q-31",60.336085,-177.3845,1.6
"2305",1992,"QP2423",60.17133,-172.33008,1.2
"2306",1992,"QP2524",60.15725,-173.029165,-0.7
"2307",1992,"QP2726",60.168415,-174.35567,-0.7
"2308",1992,"R-22",60.669415,-171.438415,-1.6
"2309",1992,"R-23",60.663915,-172.09575,-1.5
"2310",1992,"R-24",60.668085,-172.766835,1.6
"2311",1992,"R-26",60.67017,-174.1375,-1.2
"2312",1992,"R-27",60.66133,-174.81675,-0.2
"2313",1992,"R-28",60.6685,-175.4525,0.2
"2314",1992,"R-29",60.668085,-176.19892,0.8
"2315",1992,"R-30",60.66625,-176.80058,1.9
"2316",1992,"R-32",60.668165,-178.198915,2
"2317",1992,"S-22",60.999,-171.48575,-1.5
"2318",1992,"S-23",60.99625,-172.173335,-1.4
"2319",1992,"S-24",61.001335,-172.815835,-0.9
"2320",1992,"S-25",61.003335,-173.500335,-1.2
"2321",1992,"S-26",61.001835,-174.18342,-1.3
"2322",1992,"S-27",60.99625,-174.882335,-1
"2323",1992,"S-28",60.999415,-175.56708,0.1
"2324",1992,"S-29",61.006,-176.284415,0.8
"2325",1992,"S-30",60.99475,-176.974415,1.1
"2326",1992,"S-31",60.999335,-177.637915,1.5
"2327",1992,"T-25",61.3375,-173.5335,-1.5
"2328",1992,"T-26",61.331585,-174.31625,-1.4
"2329",1992,"T-27",61.334335,-174.9845,-1
"2330",1992,"T-28",61.33358,-175.595665,-0.4
"2331",1992,"T-29",61.334915,-176.29908,0.5
"2332",1992,"T-30",61.33325,-176.9675,1.1
"2333",1992,"U-25",61.66725,-173.58375,-1.5
"2334",1992,"U-26",61.66558,-174.434665,-1.6
"2335",1992,"U-27",61.675165,-174.98217,-1.6
"2336",1992,"U-28",61.6655,-175.783,-0.4
"2337",1992,"U-29",61.664665,-176.465165,0.3
"2338",1992,"V-25",62.000835,-173.57625,-1.5
"2339",1992,"V-26",61.996835,-174.46842,-1.6
"2340",1992,"V-27",62.000165,-174.999665,-1.6
"2341",1992,"V-28",61.99817,-175.82817,-1.5
"2342",1993,"B-03",55.32908,-166.35,4
"2343",1993,"C-02",55.671665,-166.978915,3.9
"2344",1993,"D-02",55.997085,-166.988915,3.8
"2345",1993,"E-02",56.324,-167.03592,3.7
"2346",1993,"E-03",56.33567,-166.415665,3.3
"2347",1993,"E-04",56.341415,-165.806585,2.8
"2348",1993,"E-05",56.334,-165.20792,1.3
"2349",1993,"E-06",56.334915,-164.58483,1.5
"2350",1993,"E-18",56.33275,-168.250165,3.8
"2351",1993,"E-19",56.34625,-168.906,3.9
"2352",1993,"E-21",56.347585,-170.056165,3.8
"2353",1993,"F-01",56.674835,-167.673915,3
"2354",1993,"F-02",56.666585,-167.067915,2.9
"2355",1993,"F-03",56.67375,-166.429165,2.1
"2356",1993,"F-05",56.67117,-165.21975,1.8
"2357",1993,"F-18",56.649,-168.292165,3.4
"2358",1993,"F-19",56.67117,-168.921085,3.8
"2359",1993,"F-21",56.68217,-170.12658,3.7
"2360",1993,"F-22",56.667335,-170.73075,3.7
"2361",1993,"F-24",56.66075,-171.97525,4
"2362",1993,"G-01",57.002835,-167.712335,2.7
"2363",1993,"G-02",56.99708,-167.08675,3
"2364",1993,"G-03",57.013585,-166.441,3.3
"2365",1993,"G-04",57.0095,-165.85183,2.5
"2366",1993,"G-18",56.995165,-168.329835,2.8
"2367",1993,"G-19",56.99775,-168.94125,2.8
"2368",1993,"G-21",56.99858,-170.17775,4.8
"2369",1993,"G-22",56.990915,-170.786085,3.5
"2370",1993,"G-24",57.0055,-172.03625,3.9
"2371",1993,"GF1918",56.829,-168.618165,3
"2372",1993,"GF2221",56.834915,-170.497085,3.5
"2373",1993,"H-03",57.33383,-166.4805,3.4
"2374",1993,"H-04",57.33617,-165.874335,2
"2375",1993,"H-07",57.335085,-163.997,3.2
"2376",1993,"H-18",57.33083,-168.366835,3
"2377",1993,"H-22",57.33258,-170.848,3.6
"2378",1993,"H-23",57.34475,-171.478835,3.5
"2379",1993,"H-24",57.32758,-172.09475,3.8
"2380",1993,"H-25",57.3445,-172.796335,3.8
"2381",1993,"HG1918",57.159415,-168.631665,3
"2382",1993,"HG2019",57.17,-169.314,3.1
"2383",1993,"I-01",57.669085,-167.773665,3.2
"2384",1993,"I-02",57.67025,-167.133835,2.5
"2385",1993,"I-03",57.668165,-166.51275,2.7
"2386",1993,"I-04",57.668415,-165.884835,1.7
"2387",1993,"I-05",57.6725,-165.248915,2.8
"2388",1993,"I-07",57.66925,-163.992415,4
"2389",1993,"I-19",57.65675,-169.031665,3
"2390",1993,"I-22",57.665835,-170.90392,2.8
"2391",1993,"I-23",57.66792,-171.523,3.1
"2392",1993,"I-24",57.657915,-172.16242,3.4
"2393",1993,"I-25",57.67275,-172.801415,3.4
"2394",1993,"IH1918",57.494,-168.749585,2.9
"2395",1993,"J-01",58.001835,-167.808,2.1
"2396",1993,"J-02",58.00425,-167.170415,1.9
"2397",1993,"J-03",57.998665,-166.50458,1.6
"2398",1993,"J-04",58.001,-165.906,2.9
"2399",1993,"J-18",57.997085,-168.431335,3.3
"2400",1993,"J-19",58.00725,-169.0565,3.2
"2401",1993,"J-20",58.0095,-169.697165,2
"2402",1993,"J-21",57.9895,-170.331085,1.7
"2403",1993,"J-22",58.003,-170.96717,2.7
"2404",1993,"J-23",57.999585,-171.592,3
"2405",1993,"J-24",57.987585,-172.229835,3.3
"2406",1993,"J-25",57.994835,-172.86033,3.5
"2407",1993,"J-26",58.00358,-173.495665,3.4
"2408",1993,"JI1918",57.82925,-168.7305,3
"2409",1993,"JI2019",57.826335,-169.355585,2.8
"2410",1993,"JI2221",57.830335,-170.62825,2.8
"2411",1993,"K-01",58.341585,-167.85775,1.4
"2412",1993,"K-02",58.33125,-167.184,3
"2413",1993,"K-18",58.332915,-168.46892,1.7
"2414",1993,"K-19",58.342165,-169.129,2.3
"2415",1993,"K-20",58.34025,-169.738085,2.2
"2416",1993,"K-21",58.327915,-170.41233,1.4
"2417",1993,"K-22",58.336335,-171.020585,2.3
"2418",1993,"K-23",58.331915,-171.641,2.6
"2419",1993,"K-24",58.325165,-172.298335,3
"2420",1993,"K-25",58.33133,-172.938165,3.2
"2421",1993,"K-26",58.315085,-173.56142,3.3
"2422",1993,"L-01",58.65667,-167.86375,3.9
"2423",1993,"L-18",58.67475,-168.499165,2.9
"2424",1993,"L-19",58.66575,-169.17975,1.7
"2425",1993,"L-20",58.664,-169.7815,1.8
"2426",1993,"L-21",58.6695,-170.4355,0.7
"2427",1993,"L-22",58.662,-171.084,1
"2428",1993,"L-23",58.670915,-171.73258,2.1
"2429",1993,"L-24",58.649665,-172.363085,2.6
"2430",1993,"L-25",58.66483,-173.00958,3
"2431",1993,"L-26",58.687335,-173.63925,3.2
"2432",1993,"L-29",58.671835,-175.57017,3
"2433",1993,"L-30",58.66925,-176.200915,3
"2434",1993,"L-31",58.675085,-176.85375,2.9
"2435",1993,"M-01",58.994915,-167.920915,4.2
"2436",1993,"M-19",58.99417,-169.194915,2.1
"2437",1993,"M-20",59.002835,-169.828335,1.8
"2438",1993,"M-21",59.002665,-170.48492,1.7
"2439",1993,"M-23",59.00092,-171.780085,1.2
"2440",1993,"M-24",59.008165,-172.432835,1.9
"2441",1993,"M-25",59.00133,-173.064585,2.5
"2442",1993,"M-26",59.01067,-173.72167,3
"2443",1993,"M-27",58.999085,-174.376665,3
"2444",1993,"M-28",59.002,-175.012,2.8
"2445",1993,"M-30",59.00467,-176.31075,2.7
"2446",1993,"M-31",58.99892,-176.943915,3.2
"2447",1993,"M-32",59.00125,-177.56042,3.1
"2448",1993,"N-01",59.339085,-167.94958,4.2
"2449",1993,"N-19",59.33908,-169.2455,2.7
"2450",1993,"N-20",59.344165,-169.88383,2
"2451",1993,"N-21",59.326835,-170.541335,1.3
"2452",1993,"N-22",59.34358,-171.1825,0.3
"2453",1993,"N-23",59.34075,-171.81808,0.1
"2454",1993,"N-24",59.329165,-172.497335,1.2
"2455",1993,"N-25",59.3355,-173.163415,2.1
"2456",1993,"N-26",59.332665,-173.79775,2.7
"2457",1993,"N-27",59.32758,-174.454085,2.8
"2458",1993,"N-28",59.34233,-175.110835,2.6
"2459",1993,"N-29",59.31433,-175.752835,2.2
"2460",1993,"N-30",59.34525,-176.334335,2
"2461",1993,"N-31",59.33917,-177.051585,3.2
"2462",1993,"O-01",59.67558,-167.9715,5
"2463",1993,"O-18",59.669085,-168.613585,4.6
"2464",1993,"O-19",59.67508,-169.269,3.3
"2465",1993,"O-20",59.66775,-169.92158,2.4
"2466",1993,"O-21",59.669335,-170.584165,1.1
"2467",1993,"O-23",59.6755,-171.89233,-0.1
"2468",1993,"O-24",59.66575,-172.569585,0.2
"2469",1993,"O-25",59.661915,-173.2365,1.6
"2470",1993,"O-26",59.66925,-173.891165,1.8
"2471",1993,"O-27",59.665165,-174.4615,2.7
"2472",1993,"O-28",59.660835,-175.108585,2.5
"2473",1993,"O-29",59.678,-175.85742,2.1
"2474",1993,"O-30",59.671915,-176.543165,1.6
"2475",1993,"O-31",59.662335,-177.13275,2.9
"2476",1993,"ON2524",59.498,-172.886085,1.5
"2477",1993,"ON2625",59.500165,-173.490835,1.8
"2478",1993,"P-18",60.02042,-168.64842,4.9
"2479",1993,"P-19",60.0005,-169.33975,3.6
"2480",1993,"P-20",60.001,-169.97425,2.9
"2481",1993,"P-21",60.00075,-170.63325,1
"2482",1993,"P-23",60.000085,-171.970415,1.1
"2483",1993,"P-25",60.000835,-173.3005,0
"2484",1993,"P-26",59.99175,-173.943085,1.7
"2485",1993,"P-27",60.008,-174.614665,2.2
"2486",1993,"P-29",59.99842,-175.91967,2.2
"2487",1993,"P-30",60.004085,-176.712085,1.6
"2488",1993,"P-31",59.97775,-177.194415,1.6
"2489",1993,"P-32",60.002335,-177.884335,1.8
"2490",1993,"PO2423",59.832585,-172.256,-0.1
"2491",1993,"PO2625",59.8325,-173.56692,1.5
"2492",1993,"PO2726",59.83542,-174.22725,1.9
"2493",1993,"Q-18",60.336665,-168.675165,1.4
"2494",1993,"Q-19",60.330915,-169.355915,3
"2495",1993,"Q-20",60.329585,-170.02592,2.3
"2496",1993,"Q-21",60.33425,-170.66325,0.9
"2497",1993,"Q-22",60.334585,-171.35617,0.1
"2498",1993,"Q-23",60.335335,-172.06425,0.4
"2499",1993,"Q-25",60.327835,-173.42275,1.2
"2500",1993,"Q-26",60.3335,-174.10025,1.3
"2501",1993,"Q-27",60.338,-174.762915,1.7
"2502",1993,"Q-28",60.32525,-175.3845,1.8
"2503",1993,"Q-29",60.3325,-176.02725,2
"2504",1993,"Q-30",60.33975,-176.71542,1.5
"2505",1993,"Q-31",60.33942,-177.38092,1.7
"2506",1993,"QP2423",60.153915,-172.335415,2.5
"2507",1993,"QP2625",60.127,-173.752085,0.9
"2508",1993,"QP2726",60.151665,-174.34875,1.8
"2509",1993,"R-22",60.679585,-171.429585,0.4
"2510",1993,"R-23",60.663165,-172.104835,-0.8
"2511",1993,"R-24",60.674335,-172.782915,2.7
"2512",1993,"R-25",60.672165,-173.473335,0.5
"2513",1993,"R-26",60.667415,-174.130585,0.5
"2514",1993,"R-27",60.66417,-174.827085,0.9
"2515",1993,"R-28",60.652665,-175.45658,1.6
"2516",1993,"R-29",60.6635,-176.197085,2
"2517",1993,"R-30",60.669415,-176.82933,2.2
"2518",1993,"R-32",60.66775,-178.20317,2
"2519",1993,"S-22",61.001,-171.4825,0.6
"2520",1993,"S-23",61.00075,-172.155915,-0.7
"2521",1993,"S-24",60.996585,-172.827085,-0.9
"2522",1993,"S-25",61.007665,-173.50425,-0.6
"2523",1993,"S-26",61.005585,-174.1945,0.4
"2524",1993,"S-27",60.988415,-174.87775,0.8
"2525",1993,"S-28",61.01,-175.464415,1.2
"2526",1993,"S-29",61.005915,-176.285585,1.9
"2527",1993,"S-30",61.00625,-176.981085,2.1
"2528",1993,"S-31",61.00308,-177.624,1.7
"2529",1993,"T-25",61.327835,-173.547085,-1.4
"2530",1993,"T-26",61.31467,-174.307585,-0.7
"2531",1993,"T-27",61.35575,-174.98225,-0.2
"2532",1993,"T-28",61.33125,-175.645,0.9
"2533",1993,"T-29",61.33,-176.31033,1.5
"2534",1993,"T-30",61.342415,-176.96375,1.9
"2535",1993,"U-25",61.650665,-173.5925,2.2
"2536",1993,"U-26",61.66717,-174.42925,-1.5
"2537",1993,"U-27",61.66942,-174.96375,-1.3
"2538",1993,"U-28",61.662,-175.7915,0.4
"2539",1993,"U-29",61.67325,-176.4575,1
"2540",1993,"V-25",61.985665,-173.59475,-1.2
"2541",1993,"V-26",62.00317,-174.469835,-1.4
"2542",1993,"V-28",61.998085,-175.882335,-0.3
"2543",1994,"C-01",55.6645,-167.594,3.5
"2544",1994,"C-02",55.66575,-166.96808,3.9
"2545",1994,"D-01",56.004335,-167.6225,3.6
"2546",1994,"D-02",55.998,-166.99625,3.9
"2547",1994,"D-18",55.995585,-168.222415,3.8
"2548",1994,"E-01",56.33092,-167.64075,3.5
"2549",1994,"E-03",56.33675,-166.425585,3.3
"2550",1994,"E-04",56.319335,-165.798415,3.5
"2551",1994,"E-18",56.33842,-168.239165,0
"2552",1994,"E-19",56.337335,-168.866,4.1
"2553",1994,"E-21",56.324835,-170.05717,3.3
"2554",1994,"F-01",56.66575,-167.66142,3.2
"2555",1994,"F-02",56.680585,-167.046835,3.3
"2556",1994,"F-03",56.675415,-166.427665,2.3
"2557",1994,"F-05",56.66225,-165.20725,1.5
"2558",1994,"F-18",56.65025,-168.29317,3.9
"2559",1994,"F-19",56.66525,-168.9105,2.5
"2560",1994,"F-21",56.657915,-170.106085,3.2
"2561",1994,"F-24",56.672165,-171.963085,2.9
"2562",1994,"G-01",57.00208,-167.70475,1.8
"2563",1994,"G-02",56.990585,-167.13375,2.4
"2564",1994,"G-04",57.009415,-165.832415,1.1
"2565",1994,"G-18",57.002415,-168.361585,2.8
"2566",1994,"G-19",57.00275,-168.943,2.4
"2567",1994,"G-21",57.00683,-170.15375,1.8
"2568",1994,"G-24",57.02375,-172.030835,2
"2569",1994,"G-26",57.00675,-173.24925,3.1
"2570",1994,"GF1918",56.82675,-168.613665,2.7
"2571",1994,"GF2120",56.82808,-169.867915,3.5
"2572",1994,"H-02",57.327335,-167.1425,1.2
"2573",1994,"H-03",57.338415,-166.488915,0
"2574",1994,"H-04",57.307665,-165.828915,0
"2575",1994,"H-07",57.337415,-164.002085,0.7
"2576",1994,"H-18",57.3255,-168.36725,1.4
"2577",1994,"H-21",57.32,-170.20892,2.5
"2578",1994,"H-24",57.340165,-172.10125,1.5
"2579",1994,"I-02",57.65267,-167.13475,0.5
"2580",1994,"I-03",57.67417,-166.499585,-0.4
"2581",1994,"I-04",57.663165,-165.868915,0
"2582",1994,"I-05",57.6665,-165.246915,-0.1
"2583",1994,"I-18",57.659335,-168.397915,1.4
"2584",1994,"I-19",57.6685,-169.021835,-1
"2585",1994,"I-21",57.658165,-170.26425,1.1
"2586",1994,"I-24",57.67125,-172.16933,1.2
"2587",1994,"IH2120",57.492,-169.984415,0.9
"2588",1994,"J-01",58.00067,-167.81225,-0.6
"2589",1994,"J-02",58.00275,-167.169415,-0.3
"2590",1994,"J-03",58.009835,-166.500335,0.3
"2591",1994,"J-04",57.97875,-165.88175,0.6
"2592",1994,"J-18",58.00017,-168.433585,-0.5
"2593",1994,"J-19",58.00842,-169.0665,-1
"2594",1994,"J-21",57.998915,-170.32817,-1.6
"2595",1994,"J-24",57.97625,-172.231835,0.7
"2596",1994,"JI1918",57.824665,-168.73292,-0.3
"2597",1994,"JI2120",57.82975,-169.980085,-1.4
"2598",1994,"K-01",58.333835,-167.84025,-0.7
"2599",1994,"K-18",58.33217,-168.46883,-1.1
"2600",1994,"K-19",58.32792,-169.11533,-1.1
"2601",1994,"K-21",58.328665,-170.378835,-1.6
"2602",1994,"K-24",58.333335,-172.29325,0.5
"2603",1994,"K-26",58.342415,-173.57175,2.2
"2604",1994,"L-01",58.669835,-167.867915,2
"2605",1994,"L-18",58.666835,-168.47683,0.2
"2606",1994,"L-19",58.663585,-169.15283,-1.2
"2607",1994,"L-21",58.66842,-170.43725,-1.8
"2608",1994,"L-24",58.66942,-172.362085,0.2
"2609",1994,"L-26",58.675915,-173.6375,2.3
"2610",1994,"L-31",58.674835,-176.829585,3.2
"2611",1994,"M-01",59.00008,-167.88833,2.3
"2612",1994,"M-18",58.999835,-168.53033,2
"2613",1994,"M-19",59.00292,-169.163335,0.3
"2614",1994,"M-21",59.005915,-170.47883,-1.8
"2615",1994,"M-24",58.99717,-172.43342,-0.3
"2616",1994,"M-26",58.994835,-173.724415,1.8
"2617",1994,"M-28",59.005085,-175.005,1.8
"2618",1994,"M-30",59.002665,-176.3115,2.5
"2619",1994,"M-31",59.0005,-176.96842,2.6
"2620",1994,"M-32",59.000335,-177.63175,2.7
"2621",1994,"N-01",59.32867,-167.91592,2.5
"2622",1994,"N-18",59.33642,-168.54742,1.9
"2623",1994,"N-19",59.341835,-169.228585,0.5
"2624",1994,"N-21",59.33733,-170.536165,-1.7
"2625",1994,"N-24",59.330665,-172.501085,-1.2
"2626",1994,"N-26",59.337835,-173.797585,0.7
"2627",1994,"N-28",59.341915,-175.057335,1.5
"2628",1994,"N-29",59.3265,-175.75383,2
"2629",1994,"N-31",59.33433,-177.0645,2.4
"2630",1994,"O-01",59.661835,-167.97725,2.8
"2631",1994,"O-18",59.648835,-168.6115,0.3
"2632",1994,"O-19",59.67742,-169.26325,0.7
"2633",1994,"O-21",59.666835,-170.57375,-1.7
"2634",1994,"O-24",59.666665,-172.56442,-1.3
"2635",1994,"O-26",59.66,-173.8695,0
"2636",1994,"O-28",59.67075,-175.11267,1.4
"2637",1994,"O-29",59.66175,-175.860335,2.2
"2638",1994,"O-30",59.664585,-176.545415,1.7
"2639",1994,"O-31",59.66867,-177.168835,2.4
"2640",1994,"ON2524",59.500335,-172.8795,-1
"2641",1994,"ON2625",59.48925,-173.51175,0.4
"2642",1994,"P-18",60.00025,-168.62608,-0.5
"2643",1994,"P-19",59.994165,-169.318165,-1.5
"2644",1994,"P-21",60.00875,-170.6285,-2
"2645",1994,"P-24",60.002915,-172.65875,-1.9
"2646",1994,"P-26",59.99842,-173.9545,-0.5
"2647",1994,"P-28",60.001085,-175.26325,1
"2648",1994,"P-29",59.9925,-175.93275,1.9
"2649",1994,"P-30",59.999585,-176.711415,1.9
"2650",1994,"P-31",59.999335,-177.242085,1.9
"2651",1994,"P-32",60.003165,-177.912835,1.6
"2652",1994,"PO2524",59.842585,-172.906835,-1.8
"2653",1994,"PO2726",59.8275,-174.223085,0
"2654",1994,"Q-18",60.32275,-168.68625,1
"2655",1994,"Q-19",60.329,-169.334165,-1.3
"2656",1994,"Q-21",60.334585,-170.664,-2
"2657",1994,"Q-22",60.329335,-171.361835,-2.1
"2658",1994,"Q-23",60.331415,-172.050915,-2
"2659",1994,"Q-26",60.32375,-174.094085,-1.2
"2660",1994,"Q-28",60.331415,-175.380835,0.3
"2661",1994,"Q-29",60.33083,-176.03575,1.7
"2662",1994,"Q-30",60.33275,-176.749165,1.6
"2663",1994,"Q-31",60.34467,-177.38883,1.4
"2664",1994,"QP2423",60.1675,-172.334665,-1.1
"2665",1994,"QP2625",60.127335,-173.74558,-1
"2666",1994,"QP2726",60.167085,-174.33125,-0.3
"2667",1994,"R-22",60.671085,-171.43717,-1.4
"2668",1994,"R-23",60.663335,-172.095585,-1.4
"2669",1994,"R-26",60.66058,-174.133415,-2
"2670",1994,"R-28",60.6525,-175.41858,-0.2
"2671",1994,"R-29",60.6615,-176.201165,1.2
"2672",1994,"R-30",60.667415,-176.7975,1.5
"2673",1994,"R-31",60.669585,-177.51875,1.3
"2674",1994,"R-32",60.67125,-178.18333,1.3
"2675",1994,"S-22",61.000665,-171.5055,-1.4
"2676",1994,"S-23",61.00125,-172.179835,-1.2
"2677",1994,"S-24",60.99775,-172.82858,-1.4
"2678",1994,"S-25",61.00233,-173.515835,-1.4
"2679",1994,"S-26",61.0205,-174.185415,-2.1
"2680",1994,"S-27",60.9965,-174.88817,-1.4
"2681",1994,"S-28",61.01225,-175.546665,-1.1
"2682",1994,"S-29",61.001585,-176.281085,0.7
"2683",1994,"S-30",60.98833,-176.9645,1.4
"2684",1994,"S-31",61.002415,-177.6385,0.8
